Shipment ID,Shop,4,53,68,70,72,74,91,97,107,110,120,138,177,179,199,207,232,237,247,270,292,318,324,333,340,366,387,393,401,406,411,419,420,428,433,444,446,472,495,499,508,528,530,531,566,571,573,590,603,604,619,626,627,644,646,672,684,705,724,730,747,778,806,841,849,850,859,861,875,884,912,923,939,947,968,976,986,1012,1016,1052,1057,1073,1080,1082,1099,1117,1131,1160,1171,1176,1177,1180,1189,1202,1209,1213,1218,1229,1237,1240,1246,1256
Shop,0.0,15.856900276505584,13.41154947747033,10.296976403901244,14.535283184299429,16.197100294114673,14.576373520174602,13.223546103164669,7.385749144636103,13.81941365067625,15.049720316170468,11.945772916598402,10.057171240531781,9.56184505535356,14.668518891082412,9.014013245506744,9.59063557708904,6.753405104125446,13.32400629657575,7.374864123551525,5.9896519558478705,13.218364924718232,10.869027144894897,12.249661099353753,2.1901954897744447,7.460263357130606,8.860636734940421,15.528990242838582,10.870191331114688,11.857775096711913,13.58619934287603,12.505617939408731,9.07613172708573,11.945772916598402,13.052241793282265,10.895536923974396,8.454855988883846,11.552570777385098,12.943068622959315,15.520968423107039,10.94366113898176,9.416592052379348,9.545337020609209,7.241176051862343,12.71468913493488,15.788874505129124,7.764478124432045,7.812476170912297,15.848791519062011,14.587541204037265,6.97287892559273,10.243037560562144,13.066148783639552,5.591984883401283,11.945772916598402,2.0652352709065185,12.901012328355224,1.4767387417089992,10.227587384701371,11.945772916598402,13.621424665939827,8.192469348995255,5.5638307988661,14.828373014574096,15.372743681216928,8.115339185870013,13.619052482961237,4.496020067964857,12.216739648870957,10.817799594102006,14.690110460174804,8.73712970162819,10.736760230039417,15.500083092675526,13.776225894818431,7.992894481465063,10.383390485591349,10.504966369611557,11.890433954677398,12.025207155752279,10.878915287459815,7.242876335647607,1.7622275876055287,12.429514762234705,13.59440460177853,8.466761571169359,11.411444850163218,15.77739314050455,14.081232064241524,7.78618480192106,7.040728306531871,15.876138656240116,8.58649502927483,11.171125435636482,14.950472868362688,14.287753298074104,7.512434253388076,7.985260006570143,14.977498852768132,12.250583359832719,7.363231155344957,13.288634067764976,14.837536501432805
4,15.856900276505584,0.0,2.8270415048154423,6.010605921758058,2.2397949015081453,0.3943407495441285,2.18305800412332,2.7139931194656857,10.034011806302424,2.041574718104661,1.103719593323302,4.009733417898929,6.928801677073456,7.239808541345908,1.3398041970475645,7.042073291909482,7.0767945053394055,9.106167371804602,2.67050905412011,9.79785993322227,11.377545482828893,2.641551654437307,5.451805735322782,3.66351519427992,17.43608345506514,8.508624036658025,7.6418149281531464,0.6923123618815923,5.038341674747057,4.005718992245984,2.2823615226908607,3.354533901534336,7.9280043255362695,4.009733417898929,2.9920002624827586,5.025129926193841,8.876994615330197,4.333663849561162,3.0767125804919964,1.9469991442261254,5.036245666900061,6.444113367918791,6.771726210370747,9.804124837332504,3.5568602685778634,0.4489034304871704,9.041750197909419,8.189686174317075,0.4234816935362903,1.3346350159006064,9.006121567384028,5.810812880015927,3.148018111051039,11.614615469479142,4.009733417898929,16.594807478720927,3.272602945740354,16.823684075349554,5.988796468867752,4.009733417898929,2.256062507324291,8.533887616678788,11.3507504348459,1.2459448404188893,1.552764091180843,8.538083755148861,2.9081452022626624,12.455378704825923,3.7701543158207937,5.087128616902961,2.646170438928868,8.39336411148784,5.754248580184622,0.5299626808545079,2.1010657924141207,8.016084325566096,5.623075229903003,5.3541925655651275,4.019113601779245,4.032911092753911,5.377055808374663,10.03811586001592,17.44632272172938,3.4378568982139712,2.3990523457857367,7.644243980035746,4.467270210922559,1.113578690798086,1.8074902432859246,8.303393572912405,9.028953187016691,0.3669295218272103,8.336257836835859,5.00227065399313,1.3681292863799068,1.5939449262733552,8.600882071160123,8.774421875655946,1.0365912503687829,3.740192377495886,8.649873604665832,2.633519995660398,2.2818945609862484
53,13.41154947747033,2.8270415048154423,0.0,4.491503961323561,1.1644667273940847,3.220812212676203,1.1948718514428582,0.7170197679217952,8.417733152766626,1.4994708750792325,2.6422128552078825,2.5139872849781493,5.692548627241445,5.82734468535565,2.3053058438288905,5.105911330414148,5.614836041196177,6.753080432527618,0.5297974962266156,8.131104025807762,9.567427797727248,1.4242818938447022,4.080773186598834,1.3357327051306827,15.133709764494503,6.357117468791863,5.977296650646865,2.2792663538923454,3.1345907513173357,1.8562801365287918,1.1151711245296103,1.443751598948075,6.490941719818111,2.5139872849781493,0.487148682977979,3.1578939682072202,7.414018484901633,2.5009673232427385,2.2378435967757504,2.140049347329761,3.3019177087400258,4.200084034450177,5.115039506834141,8.09076711788907,2.884503632648592,2.995833722331959,7.334843451680954,6.093333464419584,3.03406334987696,2.0994904198723154,6.835800268528071,4.045999426284288,0.34928328978503864,9.734810845504825,2.5139872849781493,14.346978476901349,2.6184308903173,14.484674348587175,4.383498336953742,2.5139872849781493,1.056468028783342,6.86062618366305,9.418380130685607,1.5917735398021307,1.9616018041145078,6.828179050237289,0.4452633478768266,10.428500074992437,1.2430224627467668,3.163937435903949,1.5191306206658002,6.930716838077494,4.463688087332585,2.732754411171373,1.6317021981229756,5.435119614235597,3.8207451398853634,3.1830239309162156,2.374790875468879,2.7626618539274364,3.9558264866844874,8.375146470648668,15.066485320441327,1.408446584453136,2.054060007556724,5.696518554408206,2.566529129718765,2.398405208297877,1.2256742393380302,6.276213934024749,6.9315838736018325,3.026148706984938,6.787850361854064,3.583361188983686,2.782364795265533,1.3979330548440678,6.567552507361968,7.083114164958861,2.4487450474677437,1.2083675970064354,6.532129877396705,1.8376738543021407,1.51314257687132
68,10.296976403901244,6.010605921758058,4.491503961323561,0.0,5.5828195563968235,6.278900840161833,5.595314729535774,3.9225696131313965,4.043859321698766,4.064593097274138,5.021199772981268,2.0822373014252458,1.267551226684562,1.336023918002821,4.690192305531121,1.3388472117942731,1.1279447570841115,3.779050250629306,4.104181615679517,3.7938150785597515,5.367972166547294,3.5311845035221716,0.5840120784399907,3.187967583154623,11.641647163985194,2.8735835770828673,1.6319180434517704,5.9101367216760545,1.4322478182243494,2.6641223371735516,4.0128036044889415,3.0798139815918635,2.0085036104184786,2.0822373014252458,4.00513512988238,1.3873102088794143,2.9492229509618997,1.9906949020444076,2.9346752453873615,6.456509162209072,1.1971777252084086,1.8104326876267214,0.779471500404711,3.7943403749755467,2.518017078963537,5.818604882927719,3.0311839334613526,2.5113901450339164,5.881978195215057,4.676041737528726,3.3398805412721075,0.6305317565267637,4.261640047654653,5.614261646488003,2.0822373014252458,10.754007285715922,2.765118723250841,11.081150876671426,0.20019573320555,2.0822373014252458,4.0772010913194245,2.523808353519906,5.3678882066792815,5.312061519065617,6.126062980773526,2.528030054286801,4.900580591658239,6.502867090125141,3.3874018220724293,1.424372112791395,6.007428294669119,2.460575625126432,0.5000959820909732,5.554073676735112,3.9613623971631067,3.6763052710620476,0.8161439084648375,1.7462481834447954,2.158798582433344,1.9852137741285278,0.6350396075980618,4.035992376352328,11.749360902704943,3.0905153008799453,3.6115719507174484,1.8326238808427653,1.9359805613780077,6.330135682272507,4.493382909895189,2.5109407690186165,3.2566141267419657,5.92367346935322,2.3551468937940823,1.01059334206224,4.857690834450686,4.6529014319825475,2.7866522788027392,2.7639764961676603,5.007034663761861,3.415694009374142,2.943400689239796,3.4032785637981293,5.948308338842155
70,14.535283184299429,2.2397949015081453,1.1644667273940847,5.5828195563968235,0.0,2.6143133110639316,0.058096695123496675,1.6636951367556292,9.552472516028338,1.9478631813098422,2.5333836166432007,3.5397600682402595,6.747219062803292,6.916753035503154,2.3340158524730814,6.2597111926337075,6.710575966084278,7.905198702918034,1.4787111313848222,9.270604306332823,10.722873324482824,2.207469830534263,5.134849908060745,2.485922581943678,16.28042336028503,7.5215033519044185,7.106691156085037,1.5630033274344441,4.266598722517938,2.9959498692228568,1.735985787996585,2.5030057583402994,7.590510221670793,3.5397600682402595,1.616671040664967,4.284807462578234,8.523853195788679,3.6047785081229313,3.0290613297172566,0.986813101551449,4.409570372394218,5.364444935124828,6.236576037543571,9.23500932781992,3.6897727483419245,2.556743539812025,8.475960713897454,7.257437326284255,2.572895879791655,2.128939307869277,7.999706242513189,5.171417819395797,1.4897988909084627,10.894642816787698,3.5397600682402595,15.500356153357515,3.3912112226824624,15.626856890603394,5.488301107848205,3.5397600682402595,1.6595776037430279,7.995976873594061,10.58030660745439,1.115348606089199,0.9149418717483523,7.967604061682285,0.9219450989776355,11.592924596930148,2.4074586365817447,4.29923836107982,0.5566042748671003,8.037534295716956,5.509058942149193,2.367696937966635,2.1060526989158563,6.545581653141652,4.9486190164262664,4.343878096830667,3.4307599554006702,3.742093315280369,5.017578136674047,9.514989902885397,16.201509126319944,2.498486198896745,2.6116227676394277,6.853402406144262,3.6852895267358985,1.4464033740901185,1.4539487283085792,7.438612787704187,8.095999411792393,2.541909076973748,7.906501262707332,4.634776042019223,2.7656424256502365,1.4697665154366946,7.730514624743622,8.221530675703573,2.324131623179652,2.3728144651477585,7.6965844724276,2.539014520603576,0.36566783700423783
72,16.197100294114673,0.3943407495441285,3.220812212676203,6.278900840161833,2.6143133110639316,0.0,2.5570036282280717,3.091482716878839,10.284190651020875,2.378337969879962,1.2796384134763545,4.3118957595830025,7.155375400090409,7.483554242011534,1.5888774149933877,7.344382899565856,7.327607168277364,9.444151166450467,3.054831512835146,10.055074816447823,11.64629073460168,2.979234440227092,5.712319837395202,4.032056206558238,17.756752542364534,8.826381437472353,7.910695418118734,1.0527158779236654,5.356480457654668,4.358150135024989,2.644063598933704,3.7058783194888396,8.168956475124437,4.3118957595830025,3.378296924511407,5.340206234277623,9.114710300545871,4.656852238051726,3.35533412809361,2.239650616498133,5.339096441984077,6.780870683002659,7.046664997166849,10.06683186894833,3.7941630317570927,0.478419010775035,9.307178823557255,8.50274489602962,0.41660471172016617,1.6252676324299375,9.324202186937999,6.106522395957387,3.540480181772444,11.891133369848285,4.3118957595830025,16.909142371401582,3.521552528290648,17.149537948627195,6.266344729349461,4.3118957595830025,2.6222717197034617,8.798122338268719,11.634312166183674,1.640037436510024,1.8778204249611428,8.806489347821628,3.300905290832008,12.747785531267597,4.147871081668106,5.406352054398416,2.9979857973407826,8.634047470101038,6.001550555814916,0.7248322867009765,2.423338506317489,8.380892513760822,5.924585956225674,5.692136255831975,4.333628933139685,4.313937275492245,5.643972395547142,10.293861334700482,17.777017019100946,3.7940717679121825,2.6759339780301503,7.944035069610665,4.793635697632669,1.3864189371748303,2.181039071228107,8.608435541543104,9.33883906317939,0.36357773017404454,8.587296444185041,5.275324919539102,1.504432053436615,1.966903808578117,8.905307852459865,9.039415094900752,1.271867067210256,4.11842265615911,8.963405980965318,2.9367076432425687,2.633805197670615
74,14.576373520174602,2.18305800412332,1.1948718514428582,5.595314729535774,0.058096695123496675,2.5570036282280717,0.0,1.673805683335994,9.570759957963185,1.928874615570978,2.4879037355809848,3.5472544398463617,6.754999527101811,6.928510158760763,2.294223105460355,6.28295712282032,6.723213627697304,7.9411476812308575,1.4915188243684614,9.28989809686318,10.746271866903186,2.203302963809532,5.143375971062301,2.509916085296908,16.31782944855871,7.551561877732996,7.12432108666553,1.505464075580941,4.285638031045566,3.017314633135529,1.7278394482900206,2.515837813251161,7.603426524404212,3.5472544398463617,1.6400370868412493,4.302988184465485,8.538048210231844,3.6202416415451935,3.0214008853313024,0.9488418890070656,4.424845077881852,5.394623444695567,6.253083430001324,9.255368930076283,3.6811818781813552,2.502185900296091,8.49568919701928,7.285812756305624,2.517870313562468,2.090297158837748,8.030636259104407,5.18891924912494,1.5245748233619345,10.91979302765226,3.5472544398463617,15.536158618350694,3.381392596354864,15.66514818504274,5.5026012976361045,3.5472544398463617,1.65160783638774,8.01457223233071,10.606606479509646,1.0664169976471651,0.8608032985680796,7.987032686871958,0.967852367270527,11.62198076292424,2.437584527213242,4.318840571636295,0.5877828981208789,8.051374361257484,5.516457740509142,2.3152098827324523,2.086882693035816,6.5876778876818625,4.966620378387839,4.370095904741265,3.441221845915462,3.74537936261427,5.026989176628848,9.53433387242703,16.241031383906712,2.5142723062111383,2.59322967160713,6.8775923910684655,3.7026729562954444,1.389813242062792,1.4311853440291944,7.465357151527862,8.125072393792236,2.486488930609514,7.922164624735115,4.643404044766248,2.72251041499954,1.439383008866428,7.757657498119657,8.240714778030844,2.2789078503943636,2.402896521233627,7.725889666513457,2.528373229540234,0.3598710850454323
91,13.223546103164669,2.7139931194656857,0.7170197679217952,3.9225696131313965,1.6636951367556292,3.091482716878839,1.673805683335994,0.0,7.914333966881657,0.9430223777734095,2.2572724727379327,1.878157585468673,5.084370391638919,5.254981675647852,1.875935380816084,4.665734770371983,5.050510857199598,6.5007314554265,0.19821883163336076,7.638813921021705,9.122285112741672,0.7147731334756618,3.4714720158556496,0.9739100391712332,14.87845478021998,6.01038844458312,5.4662707764542064,2.3073212623189567,2.641790749216434,1.4119326037692574,0.5380366089593106,0.8464203370895997,5.931002627763949,1.878157585468673,0.39508688071666187,2.653145549695807,6.8677541776658195,1.957673523626477,1.5208261839868613,2.5482333721978416,2.759711312354823,3.872259327464118,4.590802066866676,7.610600513494314,2.1691298497509908,2.7758092823599068,6.847685034414229,5.7224130238795725,2.8248426932279385,1.6949530774007906,6.500187748216725,3.5326336829387004,0.7511906378057254,9.311222145590273,1.878157585468673,14.06716061821113,1.901412848898611,14.245175072505326,3.833382615982051,1.878157585468673,0.5175388476878955,6.360619071990446,9.00997072418239,1.6048429171440248,2.260663772594106,6.337717060686673,1.157887563931861,10.05557997856904,1.0564453863336605,2.6790577568167095,2.1252930747801386,6.380424979274587,3.8468467046062047,2.489278734822333,1.0380027730766017,5.316879723288343,3.3135856436950726,2.801471731967316,1.767427711150962,2.0960699804583607,3.353883710794354,7.883377262909974,14.847032923461471,0.8624177213041163,1.3867070679432172,5.267467497142617,2.05047459389335,2.5790193174307894,0.9121532022031011,5.880831609530892,6.5675107434301,2.83185723880023,6.255923142311952,2.97136837566655,2.3358348090989933,1.125909025324865,6.176833848591969,6.589775014042844,2.0913979857215264,1.0269519265418012,6.173136727337017,1.1347859186492366,2.0292928178602785
97,7.385749144636103,10.034011806302424,8.417733152766626,4.043859321698766,9.552472516028338,10.284190651020875,9.570759957963185,7.914333966881657,0.0,8.10842567673794,9.011313164701903,6.119558007551897,3.1817157202442505,2.803707228558082,8.701618071208193,3.365565615230269,2.957422740105588,3.422508343400763,8.085144571491773,0.3300039088211143,1.5125784888271863,7.570686154800321,4.58526943171948,7.08258510040559,8.218832421968331,2.772735880224912,2.4480925164684217,9.953721657609362,5.286269066774787,6.562029295001938,8.047560020639724,7.068452820919625,2.1281753017612455,6.119558007551897,7.942051301072836,5.267781800350467,1.2253143930336767,5.956661371061765,6.967566120401574,10.462186391008505,5.156486122310027,4.483954104567564,3.3260776185217473,0.47600340040045064,6.490639714694218,9.815392478439124,1.1014731400256188,2.7835181690975555,9.878916446213465,8.702277015186343,2.6131398772479764,4.3826243974143555,8.14577350860015,1.8717527570355976,6.119558007551897,7.269376414154074,6.764351055951192,7.782555473461111,4.099097901831613,6.119558007551897,8.109808333127827,1.5571173798453535,1.8237840170028898,9.352728964905198,10.15066317422078,1.594654006882681,8.792927433431199,2.9609644735631004,7.220467738345378,5.254872021945129,9.932489454196208,1.6703075736309265,4.282657376956289,9.561428603964295,8.003993949676612,4.87430884254859,4.604171836438597,5.2914270862923205,6.1773251294730045,6.02676874027397,4.66849641346658,0.18712106492304328,8.50429678882909,7.05879422318008,7.638785819578531,2.8375400949616707,5.868502994034144,10.371708716217682,8.53351239607797,2.495844389945899,2.305999129133813,9.924253958589142,1.6977548198792607,5.052521572103141,8.823284818155521,8.695915190926984,2.310149047941287,1.338339906085947,9.015706337674741,7.252978412482959,2.5724190210968385,7.444994242854957,9.914794054898431
